,plain_dates,park_name,year,month,day,hour_rise,minute_rise,hour_set,minute_set,day_length
4602,20190329,Garin Regional Park,2019,3,29,6,58,19,27,44941
4603,20190329,Joseph D Grant County Park,2019,3,29,6,56,19,25,44926
4604,20190329,Mt Diablo StatePark,2019,3,29,6,57,19,26,44953
4605,20190329,Pleasanton Ridge Regional Park,2019,3,29,6,57,19,26,44940
4606,20190329,Sunol,2019,3,29,6,57,19,26,44934
4607,20190329,Tilden,2019,3,29,6,58,19,28,44954
4608,20190330,Anthony Chabot Regional Park,2019,3,30,6,57,19,28,45093
4609,20190330,Briones,2019,3,30,6,57,19,28,45103
4610,20190330,Garin Regional Park,2019,3,30,6,56,19,28,45086
4611,20190330,Joseph D Grant County Park,2019,3,30,6,55,19,26,45069
4612,20190330,Mt Diablo StatePark,2019,3,30,6,56,19,27,45100
4613,20190330,Pleasanton Ridge Regional Park,2019,3,30,6,56,19,27,45085
4614,20190330,Sunol,2019,3,30,6,55,19,27,45079
4615,20190330,Tilden,2019,3,30,6,57,19,29,45101
4616,20190331,Anthony Chabot Regional Park,2019,3,31,6,55,19,29,45239
4617,20190331,Briones,2019,3,31,6,55,19,29,45249
4618,20190331,Garin Regional Park,2019,3,31,6,55,19,29,45231
4619,20190331,Joseph D Grant County Park,2019,3,31,6,53,19,27,45213
4620,20190331,Mt Diablo StatePark,2019,3,31,6,54,19,28,45246
4621,20190331,Pleasanton Ridge Regional Park,2019,3,31,6,54,19,28,45229
4622,20190331,Sunol,2019,3,31,6,54,19,28,45223
4623,20190331,Tilden,2019,3,31,6,55,19,30,45247
4624,20190401,Anthony Chabot Regional Park,2019,4,1,6,53,19,30,45384
4625,20190401,Briones,2019,4,1,6,53,19,30,45395
4626,20190401,Garin Regional Park,2019,4,1,6,53,19,29,45375
4627,20190401,Joseph D Grant County Park,2019,4,1,6,52,19,28,45356
4628,20190401,Mt Diablo StatePark,2019,4,1,6,53,19,29,45392
4629,20190401,Pleasanton Ridge Regional Park,2019,4,1,6,53,19,29,45374
4630,20190401,Sunol,2019,4,1,6,52,19,29,45367
4631,20190401,Tilden,2019,4,1,6,54,19,30,45393
4632,20190402,Anthony Chabot Regional Park,2019,4,2,6,52,19,31,45529
4633,20190402,Briones,2019,4,2,6,52,19,31,45541
4634,20190402,Garin Regional Park,2019,4,2,6,52,19,30,45519
4635,20190402,Joseph D Grant County Park,2019,4,2,6,51,19,29,45499
4636,20190402,Mt Diablo StatePark,2019,4,2,6,51,19,30,45537
4637,20190402,Pleasanton Ridge Regional Park,2019,4,2,6,51,19,30,45518
4638,20190402,Sunol,2019,4,2,6,51,19,30,45510
4639,20190402,Tilden,2019,4,2,6,52,19,31,45538
4640,20190403,Anthony Chabot Regional Park,2019,4,3,6,50,19,32,45674
4641,20190403,Briones,2019,4,3,6,50,19,32,45687
4642,20190403,Garin Regional Park,2019,4,3,6,50,19,31,45663
4643,20190403,Joseph D Grant County Park,2019,4,3,6,49,19,30,45641
4644,20190403,Mt Diablo StatePark,2019,4,3,6,50,19,31,45682
4645,20190403,Pleasanton Ridge Regional Park,2019,4,3,6,50,19,31,45662
4646,20190403,Sunol,2019,4,3,6,50,19,30,45654
4647,20190403,Tilden,2019,4,3,6,51,19,32,45684
4648,20190404,Anthony Chabot Regional Park,2019,4,4,6,49,19,33,45818
4649,20190404,Briones,2019,4,4,6,49,19,33,45832
4650,20190404,Garin Regional Park,2019,4,4,6,49,19,32,45807
4651,20190404,Joseph D Grant County Park,2019,4,4,6,48,19,31,45783
4652,20190404,Mt Diablo StatePark,2019,4,4,6,48,19,32,45827
4653,20190404,Pleasanton Ridge Regional Park,2019,4,4,6,48,19,32,45805
4654,20190404,Sunol,2019,4,4,6,48,19,31,45797
4655,20190404,Tilden,2019,4,4,6,49,19,33,45829
4656,20190405,Anthony Chabot Regional Park,2019,4,5,6,48,19,34,45962
4657,20190405,Briones,2019,4,5,6,47,19,34,45977
4658,20190405,Garin Regional Park,2019,4,5,6,47,19,33,45951
4659,20190405,Joseph D Grant County Park,2019,4,5,6,46,19,32,45925
4660,20190405,Mt Diablo StatePark,2019,4,5,6,47,19,33,45972
4661,20190405,Pleasanton Ridge Regional Park,2019,4,5,6,47,19,33,45949
4662,20190405,Sunol,2019,4,5,6,47,19,32,45939
4663,20190405,Tilden,2019,4,5,6,48,19,34,45973
4664,20190406,Anthony Chabot Regional Park,2019,4,6,6,46,19,34,46106
4665,20190406,Briones,2019,4,6,6,46,19,35,46122
4666,20190406,Garin Regional Park,2019,4,6,6,46,19,34,46094
4667,20190406,Joseph D Grant County Park,2019,4,6,6,45,19,32,46067
4668,20190406,Mt Diablo StatePark,2019,4,6,6,45,19,34,46116
4669,20190406,Pleasanton Ridge Regional Park,2019,4,6,6,45,19,33,46092
4670,20190406,Sunol,2019,4,6,6,45,19,33,46082
4671,20190406,Tilden,2019,4,6,6,46,19,35,46118
4672,20190407,Anthony Chabot Regional Park,2019,4,7,6,45,19,35,46249
4673,20190407,Briones,2019,4,7,6,44,19,36,46266
4674,20190407,Garin Regional Park,2019,4,7,6,44,19,35,46236
4675,20190407,Joseph D Grant County Park,2019,4,7,6,43,19,33,46208
4676,20190407,Mt Diablo StatePark,2019,4,7,6,44,19,35,46260
4677,20190407,Pleasanton Ridge Regional Park,2019,4,7,6,44,19,34,46234
4678,20190407,Sunol,2019,4,7,6,44,19,34,46224
4679,20190407,Tilden,2019,4,7,6,45,19,36,46262
4680,20190408,Anthony Chabot Regional Park,2019,4,8,6,43,19,36,46392
4681,20190408,Briones,2019,4,8,6,43,19,37,46410
4682,20190408,Garin Regional Park,2019,4,8,6,43,19,36,46378
4683,20190408,Joseph D Grant County Park,2019,4,8,6,42,19,34,46348
4684,20190408,Mt Diablo StatePark,2019,4,8,6,42,19,36,46404
4685,20190408,Pleasanton Ridge Regional Park,2019,4,8,6,42,19,35,46376
4686,20190408,Sunol,2019,4,8,6,42,19,35,46365
4687,20190408,Tilden,2019,4,8,6,43,19,37,46405
4688,20190409,Anthony Chabot Regional Park,2019,4,9,6,42,19,37,46534
4689,20190409,Briones,2019,4,9,6,42,19,37,46553
4690,20190409,Garin Regional Park,2019,4,9,6,41,19,37,46520
4691,20190409,Joseph D Grant County Park,2019,4,9,6,40,19,35,46489
4692,20190409,Mt Diablo StatePark,2019,4,9,6,41,19,37,46547
4693,20190409,Pleasanton Ridge Regional Park,2019,4,9,6,41,19,36,46518
4694,20190409,Sunol,2019,4,9,6,41,19,36,46506
4695,20190409,Tilden,2019,4,9,6,42,19,38,46548
4696,20190410,Anthony Chabot Regional Park,2019,4,10,6,40,19,38,46676
4697,20190410,Briones,2019,4,10,6,40,19,38,46696
4698,20190410,Garin Regional Park,2019,4,10,6,40,19,38,46661
4699,20190410,Joseph D Grant County Park,2019,4,10,6,39,19,36,46628
4700,20190410,Mt Diablo StatePark,2019,4,10,6,39,19,37,46689
4701,20190410,Pleasanton Ridge Regional Park,2019,4,10,6,39,19,37,46659
4702,20190410,Sunol,2019,4,10,6,39,19,37,46647
4703,20190410,Tilden,2019,4,10,6,41,19,39,46691
4704,20190411,Anthony Chabot Regional Park,2019,4,11,6,39,19,39,46818
4705,20190411,Briones,2019,4,11,6,39,19,39,46838
4706,20190411,Garin Regional Park,2019,4,11,6,38,19,39,46802
4707,20190411,Joseph D Grant County Park,2019,4,11,6,37,19,37,46768
4708,20190411,Mt Diablo StatePark,2019,4,11,6,38,19,38,46831
4709,20190411,Pleasanton Ridge Regional Park,2019,4,11,6,38,19,38,46800
4710,20190411,Sunol,2019,4,11,6,38,19,38,46787
4711,20190411,Tilden,2019,4,11,6,39,19,40,46833
4712,20190412,Anthony Chabot Regional Park,2019,4,12,6,37,19,40,46959
4713,20190412,Briones,2019,4,12,6,37,19,40,46980
4714,20190412,Garin Regional Park,2019,4,12,6,37,19,39,46942
4715,20190412,Joseph D Grant County Park,2019,4,12,6,36,19,38,46907
4716,20190412,Mt Diablo StatePark,2019,4,12,6,36,19,39,46973
4717,20190412,Pleasanton Ridge Regional Park,2019,4,12,6,37,19,39,46940
4718,20190412,Sunol,2019,4,12,6,36,19,39,46927
4719,20190412,Tilden,2019,4,12,6,38,19,41,46975
4720,20190413,Anthony Chabot Regional Park,2019,4,13,6,36,19,41,47099
4721,20190413,Briones,2019,4,13,6,36,19,41,47121
4722,20190413,Garin Regional Park,2019,4,13,6,36,19,40,47082
4723,20190413,Joseph D Grant County Park,2019,4,13,6,35,19,39,47045
4724,20190413,Mt Diablo StatePark,2019,4,13,6,35,19,40,47114
4725,20190413,Pleasanton Ridge Regional Park,2019,4,13,6,35,19,40,47080
4726,20190413,Sunol,2019,4,13,6,35,19,39,47066
4727,20190413,Tilden,2019,4,13,6,36,19,42,47116
4728,20190414,Anthony Chabot Regional Park,2019,4,14,6,34,19,42,47239
4729,20190414,Briones,2019,4,14,6,34,19,42,47262
4730,20190414,Garin Regional Park,2019,4,14,6,34,19,41,47221
4731,20190414,Joseph D Grant County Park,2019,4,14,6,33,19,40,47182
4732,20190414,Mt Diablo StatePark,2019,4,14,6,34,19,41,47254
4733,20190414,Pleasanton Ridge Regional Park,2019,4,14,6,34,19,41,47219
4734,20190414,Sunol,2019,4,14,6,34,19,40,47205
4735,20190414,Tilden,2019,4,14,6,35,19,42,47256
4736,20190415,Anthony Chabot Regional Park,2019,4,15,6,33,19,43,47378
4737,20190415,Briones,2019,4,15,6,33,19,43,47402
4738,20190415,Garin Regional Park,2019,4,15,6,33,19,42,47360
4739,20190415,Joseph D Grant County Park,2019,4,15,6,32,19,40,47320
4740,20190415,Mt Diablo StatePark,2019,4,15,6,32,19,42,47394
4741,20190415,Pleasanton Ridge Regional Park,2019,4,15,6,32,19,42,47357
4742,20190415,Sunol,2019,4,15,6,32,19,41,47342
4743,20190415,Tilden,2019,4,15,6,33,19,43,47396
4744,20190416,Anthony Chabot Regional Park,2019,4,16,6,32,19,44,47517
4745,20190416,Briones,2019,4,16,6,32,19,44,47541
4746,20190416,Garin Regional Park,2019,4,16,6,31,19,43,47498
4747,20190416,Joseph D Grant County Park,2019,4,16,6,30,19,41,47456
4748,20190416,Mt Diablo StatePark,2019,4,16,6,31,19,43,47533
4749,20190416,Pleasanton Ridge Regional Park,2019,4,16,6,31,19,43,47495
4750,20190416,Sunol,2019,4,16,6,31,19,42,47480
4751,20190416,Tilden,2019,4,16,6,32,19,44,47536
4752,20190417,Anthony Chabot Regional Park,2019,4,17,6,30,19,45,47655
4753,20190417,Briones,2019,4,17,6,30,19,45,47680
4754,20190417,Garin Regional Park,2019,4,17,6,30,19,44,47635
4755,20190417,Joseph D Grant County Park,2019,4,17,6,29,19,42,47592
4756,20190417,Mt Diablo StatePark,2019,4,17,6,29,19,44,47672
4757,20190417,Pleasanton Ridge Regional Park,2019,4,17,6,30,19,43,47632
4758,20190417,Sunol,2019,4,17,6,29,19,43,47616
4759,20190417,Tilden,2019,4,17,6,31,19,45,47674
4760,20190418,Anthony Chabot Regional Park,2019,4,18,6,29,19,45,47792
4761,20190418,Briones,2019,4,18,6,29,19,46,47818
4762,20190418,Garin Regional Park,2019,4,18,6,29,19,45,47772
4763,20190418,Joseph D Grant County Park,2019,4,18,6,28,19,43,47727
4764,20190418,Mt Diablo StatePark,2019,4,18,6,28,19,45,47809
4765,20190418,Pleasanton Ridge Regional Park,2019,4,18,6,28,19,44,47769
4766,20190418,Sunol,2019,4,18,6,28,19,44,47752
4767,20190418,Tilden,2019,4,18,6,29,19,46,47812
4768,20190419,Anthony Chabot Regional Park,2019,4,19,6,28,19,46,47928
4769,20190419,Briones,2019,4,19,6,27,19,47,47956
4770,20190419,Garin Regional Park,2019,4,19,6,27,19,46,47908
4771,20190419,Joseph D Grant County Park,2019,4,19,6,26,19,44,47861
4772,20190419,Mt Diablo StatePark,2019,4,19,6,27,19,46,47947
4773,20190419,Pleasanton Ridge Regional Park,2019,4,19,6,27,19,45,47904
4774,20190419,Sunol,2019,4,19,6,27,19,45,47887
4775,20190419,Tilden,2019,4,19,6,28,19,47,47949
4776,20190420,Anthony Chabot Regional Park,2019,4,20,6,26,19,47,48064
4777,20190420,Briones,2019,4,20,6,26,19,48,48092
4778,20190420,Garin Regional Park,2019,4,20,6,26,19,47,48043
4779,20190420,Joseph D Grant County Park,2019,4,20,6,25,19,45,47995
4780,20190420,Mt Diablo StatePark,2019,4,20,6,25,19,47,48083
4781,20190420,Pleasanton Ridge Regional Park,2019,4,20,6,25,19,46,48039
4782,20190420,Sunol,2019,4,20,6,25,19,46,48022
4783,20190420,Tilden,2019,4,20,6,27,19,48,48086
4784,20190421,Anthony Chabot Regional Park,2019,4,21,6,25,19,48,48199
4785,20190421,Briones,2019,4,21,6,25,19,49,48228
4786,20190421,Garin Regional Park,2019,4,21,6,25,19,48,48177
4787,20190421,Joseph D Grant County Park,2019,4,21,6,24,19,46,48128
4788,20190421,Mt Diablo StatePark,2019,4,21,6,24,19,48,48218
4789,20190421,Pleasanton Ridge Regional Park,2019,4,21,6,24,19,47,48173
4790,20190421,Sunol,2019,4,21,6,24,19,47,48156
4791,20190421,Tilden,2019,4,21,6,25,19,49,48221
4792,20190422,Anthony Chabot Regional Park,2019,4,22,6,24,19,49,48333
4793,20190422,Briones,2019,4,22,6,23,19,49,48363
4794,20190422,Garin Regional Park,2019,4,22,6,23,19,49,48310
4795,20190422,Joseph D Grant County Park,2019,4,22,6,22,19,47,48260
4796,20190422,Mt Diablo StatePark,2019,4,22,6,23,19,49,48353
4797,20190422,Pleasanton Ridge Regional Park,2019,4,22,6,23,19,48,48307
4798,20190422,Sunol,2019,4,22,6,23,19,48,48289
4799,20190422,Tilden,2019,4,22,6,24,19,50,48356
4800,20190423,Anthony Chabot Regional Park,2019,4,23,6,22,19,50,48467
4801,20190423,Briones,2019,4,23,6,22,19,50,48497
