id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
5090395,2/11/17,2017-02-11 19:09:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5090395,https://inaturalist-open-data.s3.amazonaws.com/photos/6253651/medium.jpg,"Mt Diablo Manzanita?
",1,0,FALSE,"Black Diamond Mines Regional Preserve, Brentwood, CA, US",37.95151412,-121.8695975,5,,,,Contra Costa,Mount Diablo manzanita,Arctostaphylos auriculata,Mount Diablo manzanita,Plantae,48023,Ericaceae,Arctostaphylos,Arctostaphylos auriculata
5092679,2/11/17,2017-02-11 19:33:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5092679,https://inaturalist-open-data.s3.amazonaws.com/photos/6256832/medium.jpg,,2,0,FALSE,"Black Diamond Mines Regional Preserve, Brentwood, CA, US",37.9524592,-121.8651141,51,,,,Contra Costa,Indian Warrior,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
5177642,2/25/17,2017-02-25 18:05:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5177642,https://inaturalist-open-data.s3.amazonaws.com/photos/6385457/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95401167,-121.8673183,,,,,Contra Costa,Woolly Indian Paintbrush,Castilleja foliolosa,Woolly Indian Paintbrush,Plantae,56760,Orobanchaceae,Castilleja,Castilleja foliolosa
5177645,2/25/17,2017-02-25 18:00:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5177645,https://inaturalist-open-data.s3.amazonaws.com/photos/6385461/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.95401167,-121.8673183,,,,,Contra Costa,Indian Warrior,Pedicularis densiflora,Warrior's Plume,Plantae,49645,Orobanchaceae,Pedicularis,Pedicularis densiflora
5177649,2/25/17,2017-02-25 17:54:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5177649,https://inaturalist-open-data.s3.amazonaws.com/photos/6385473/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95445833,-121.86664,,,,,Contra Costa,California saxifrage,Micranthes californica,California Saxifrage,Plantae,78023,Saxifragaceae,Micranthes,Micranthes californica
5177654,2/25/17,2017-02-25 17:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5177654,https://inaturalist-open-data.s3.amazonaws.com/photos/6385481/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Contra Costa, California, United States",37.95508833,-121.8651417,,,,,Contra Costa,Padre's Shooting Star,Primula clevelandii,Padre's Shooting Star,Plantae,486971,Primulaceae,Primula,Primula clevelandii
5178951,2/25/17,2017-02-25 19:02:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5178951,https://inaturalist-open-data.s3.amazonaws.com/photos/6387465/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.951515,-121.8600067,,,,,Contra Costa,Glue-seed,Blennosperma nanum,glue-seed,Plantae,57914,Asteraceae,Blennosperma,Blennosperma nanum
5178952,2/25/17,2017-02-25 18:58:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5178952,https://inaturalist-open-data.s3.amazonaws.com/photos/6387469/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.95076833,-121.8607667,,,,,Contra Costa,Adelinia grande,Adelinia grande,Pacific hound's tongue,Plantae,769151,Boraginaceae,Adelinia,Adelinia grande
5181507,2/25/17,2017-02-25 17:58:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5181507,https://inaturalist-open-data.s3.amazonaws.com/photos/6391470/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Brentwood, CA, US",37.95408333,-121.86718,,,,,Contra Costa,,Adenostoma fasciculatum,chamise,Plantae,47146,Rosaceae,Adenostoma,Adenostoma fasciculatum
5281398,3/11/17,2017-03-11 16:13:52 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5281398,https://inaturalist-open-data.s3.amazonaws.com/photos/6542652/medium.jpg,,2,0,FALSE,"Black Diamond Mines Regional Preserve, Brentwood, CA, US",37.94873,-121.8920367,,,,,Contra Costa,Henderson's shooting star,Primula hendersonii,Henderson's shooting star,Plantae,487175,Primulaceae,Primula,Primula hendersonii
5505542,3/29/17,2017-03-30 00:26:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5505542,https://static.inaturalist.org/photos/6787425/medium.jpg,,1,0,FALSE,"Black Diamond Mines Regional Preserve, Brentwood, CA, US",37.952625,-121.8511583,,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
5747614,4/15/17,2017-04-15 20:21:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5747614,https://inaturalist-open-data.s3.amazonaws.com/photos/7133140/medium.jpeg,,3,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.955238,-121.865362,425,,,,Contra Costa,Calochortus albus,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
5747776,4/15/17,2017-04-15 20:25:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5747776,https://inaturalist-open-data.s3.amazonaws.com/photos/7133340/medium.jpeg,,2,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.954346,-121.866006,106,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Rutaceae,Ptelea,Ptelea crenulata
5748171,4/15/17,2017-04-15 20:49:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5748171,https://inaturalist-open-data.s3.amazonaws.com/photos/7134184/medium.jpeg,Note the clasping leaves . The similar Pallid Manzanita is not found here .,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952954,-121.865469,212,,,,Contra Costa,Mount Diablo manzanita,Arctostaphylos auriculata,Mount Diablo manzanita,Plantae,48023,Ericaceae,Arctostaphylos,Arctostaphylos auriculata
5748446,4/15/17,2017-04-15 20:55:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5748446,https://inaturalist-open-data.s3.amazonaws.com/photos/7134535/medium.jpeg,,2,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952844,-121.863956,212,,,,Contra Costa,Yerba Santa,Eriodictyon californicum,California yerba santa,Plantae,57095,Boraginaceae,Eriodictyon,Eriodictyon californicum
5748576,4/15/17,2017-04-15 21:07:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5748576,https://inaturalist-open-data.s3.amazonaws.com/photos/7134737/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.950636,-121.862594,212,,,,Contra Costa,Bush Poppy,Dendromecon rigida,Bush Poppy,Plantae,58224,Papaveraceae,Dendromecon,Dendromecon rigida
5748733,4/15/17,2017-04-15 21:12:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5748733,https://inaturalist-open-data.s3.amazonaws.com/photos/7134944/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.950602,-121.861017,106,,,,Contra Costa,valley tassels,Castilleja attenuata,valley tassels,Plantae,49341,Orobanchaceae,Castilleja,Castilleja attenuata
5748988,4/15/17,2017-04-15 21:15:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5748988,https://inaturalist-open-data.s3.amazonaws.com/photos/7135210/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.950616,-121.86088,26,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
5749869,4/15/17,2017-04-15 21:20:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5749869,https://inaturalist-open-data.s3.amazonaws.com/photos/7136311/medium.jpeg,,2,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.951127,-121.861092,106,,,,Contra Costa,Whiskerbrush,Leptosiphon ciliatus,Whiskerbrush,Plantae,77684,Polemoniaceae,Leptosiphon,Leptosiphon ciliatus
5749991,4/15/17,2017-04-15 21:24:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5749991,https://inaturalist-open-data.s3.amazonaws.com/photos/7136445/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.950678,-121.860942,106,,,,Contra Costa,tomcat clover,Trifolium willdenovii,tomcat clover,Plantae,57081,Fabaceae,Trifolium,Trifolium willdenovii
5750140,4/15/17,2017-04-15 21:32:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750140,https://inaturalist-open-data.s3.amazonaws.com/photos/7136759/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.951139,-121.860282,106,,,,Contra Costa,Zigzag Larkspur,Delphinium patens,Zigzag Larkspur,Plantae,57237,Ranunculaceae,Delphinium,Delphinium patens
5750262,4/15/17,2017-04-15 21:34:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750262,https://inaturalist-open-data.s3.amazonaws.com/photos/7136942/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.951524,-121.859815,106,,,,Contra Costa,graceful bedstraw,Galium porrigens,graceful bedstraw,Plantae,53063,Rubiaceae,Galium,Galium porrigens
5750353,4/15/17,2017-04-15 21:34:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750353,https://inaturalist-open-data.s3.amazonaws.com/photos/7137082/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.951372,-121.859944,212,,,,Contra Costa,jeweled onion,Allium serra,jeweled onion,Plantae,59784,Amaryllidaceae,Allium,Allium serra
5750399,4/15/17,2017-04-15 21:35:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750399,https://inaturalist-open-data.s3.amazonaws.com/photos/7137173/medium.jpeg,"Note the white pollen sacs , a diagnostic mark in this area .",1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.951397,-121.860073,212,,,,Contra Costa,glue-seed,Blennosperma nanum,glue-seed,Plantae,57914,Asteraceae,Blennosperma,Blennosperma nanum
5750434,4/15/17,2017-04-15 21:35:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750434,https://inaturalist-open-data.s3.amazonaws.com/photos/7137260/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952006,-121.859869,106,,,,Contra Costa,Narrowleaf Goldenbush,Ericameria linearifolia,narrowleaf goldenbush,Plantae,57971,Asteraceae,Ericameria,Ericameria linearifolia
5750464,4/15/17,2017-04-15 21:39:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750464,https://inaturalist-open-data.s3.amazonaws.com/photos/7137316/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.95204,-121.859397,106,,,,Contra Costa,Henderson's Shooting Star,Primula hendersonii,Henderson's shooting star,Plantae,487175,Primulaceae,Primula,Primula hendersonii
5750509,4/15/17,2017-04-15 21:39:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750509,https://inaturalist-open-data.s3.amazonaws.com/photos/7137440/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952091,-121.859128,106,,,,Contra Costa,Poison sanicle,Sanicula bipinnata,Poison sanicle,Plantae,57626,Apiaceae,Sanicula,Sanicula bipinnata
5750584,4/15/17,2017-04-15 21:44:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750584,https://inaturalist-open-data.s3.amazonaws.com/photos/7137541/medium.jpeg,Correct ?,2,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952133,-121.858549,425,,,,Contra Costa,mountain dandelion,Agoseris heterophylla,Annual Agoseris,Plantae,56856,Asteraceae,Agoseris,Agoseris heterophylla
5750773,4/15/17,2017-04-15 21:48:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750773,https://inaturalist-open-data.s3.amazonaws.com/photos/7137663/medium.jpeg,I think this correct .,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952252,-121.856189,425,,,,Contra Costa,cowbag clover,Trifolium depauperatum,cowbag clover,Plantae,58164,Fabaceae,Trifolium,Trifolium depauperatum
5750936,4/15/17,2017-04-15 21:47:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5750936,https://inaturalist-open-data.s3.amazonaws.com/photos/7137833/medium.jpeg,,2,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952336,-121.855427,106,,,,Contra Costa,Blow Wives,Achyrachaena mollis,Blow Wives,Plantae,56852,Asteraceae,Achyrachaena,Achyrachaena mollis
5751109,4/15/17,2017-04-15 21:52:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5751109,https://inaturalist-open-data.s3.amazonaws.com/photos/7138132/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.952404,-121.856875,106,,,,Contra Costa,Tree Clover,Trifolium ciliolatum,Tree Clover,Plantae,60197,Fabaceae,Trifolium,Trifolium ciliolatum
5751279,4/15/17,2017-04-15 22:09:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5751279,https://inaturalist-open-data.s3.amazonaws.com/photos/7138316/medium.jpeg,Something like Microseris ?,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.954011,-121.856596,425,,,,Contra Costa,Douglas' silverpuffs,Microseris douglasii,Douglas' silverpuffs,Plantae,56976,Asteraceae,Microseris,Microseris douglasii
5756908,4/15/17,2017-04-15 19:44:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5756908,https://inaturalist-open-data.s3.amazonaws.com/photos/7145740/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.956845,-121.864364,106,,,,Contra Costa,Blue Oak,Quercus douglasii,blue oak,Plantae,49009,Fagaceae,Quercus,Quercus douglasii
5756970,4/15/17,2017-04-15 19:43:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5756970,https://inaturalist-open-data.s3.amazonaws.com/photos/7145816/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.95737,-121.863989,106,,,,Contra Costa,Oak mistletoe,Phoradendron villosum,oak mistletoe,Plantae,343310,Santalaceae,Phoradendron,Phoradendron villosum
5758193,4/15/17,2017-04-15 19:54:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5758193,https://inaturalist-open-data.s3.amazonaws.com/photos/7147524/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.956202,-121.866424,212,,,,Contra Costa,Rancher's fiddleneck,Amsinckia menziesii intermedia,Rancher's fiddleneck,Plantae,49141,Boraginaceae,Amsinckia,Amsinckia menziesii
5758472,4/15/17,2017-04-15 20:05:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5758472,https://inaturalist-open-data.s3.amazonaws.com/photos/7147884/medium.jpeg,,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.956408,-121.867902,26,,,,Contra Costa,Mediterranean lineseed,Bellardia trixago,Mediterranean lineseed,Plantae,51286,Orobanchaceae,Bellardia,Bellardia trixago
5758598,4/15/17,2017-04-15 20:17:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5758598,https://inaturalist-open-data.s3.amazonaws.com/photos/7148041/medium.jpeg,Strong mint scent .,1,0,FALSE,"Black Diamond Mines Regional Preserve , CA",37.955949,-121.864729,106,,,,Contra Costa,Coyote Mint,Monardella villosa,Coyote Mint,Plantae,52181,Lamiaceae,Monardella,Monardella villosa
5771129,4/15/17,2017-04-15 18:31:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5771129,https://static.inaturalist.org/photos/7165466/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.96985358,-121.8625567,197,,,,Contra Costa,Blue Oak,Quercus douglasii,blue oak,Plantae,49009,Fagaceae,Quercus,Quercus douglasii
5771198,4/15/17,2017-04-15 18:42:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5771198,https://static.inaturalist.org/photos/7165578/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95808414,-121.8641925,257,,,,Contra Costa,Oak mistletoe,Phoradendron villosum,oak mistletoe,Plantae,343310,Santalaceae,Phoradendron,Phoradendron villosum
5771535,4/15/17,2017-04-15 18:59:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5771535,https://static.inaturalist.org/photos/7166004/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95654454,-121.8677974,31,,,,Contra Costa,coontail,Ceratophyllum demersum,coontail,Plantae,60997,Ceratophyllaceae,Ceratophyllum,Ceratophyllum demersum
5771853,4/15/17,2017-04-15 19:16:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5771853,https://static.inaturalist.org/photos/7166563/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.9554448,-121.8590426,270,,,,Contra Costa,Coyote Mint,Monardella villosa,Coyote Mint,Plantae,52181,Lamiaceae,Monardella,Monardella villosa
5771981,4/15/17,2017-04-15 19:54:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5771981,https://static.inaturalist.org/photos/7166753/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.96793007,-121.8533134,240,,,,Contra Costa,Fremont's Deathcamas,Toxicoscordion fremontii,Common star lily,Plantae,49649,Melanthiaceae,Toxicoscordion,Toxicoscordion fremontii
5772135,4/15/17,2017-04-15 20:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772135,https://static.inaturalist.org/photos/7166918/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.9678624,-121.8537426,326,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
5772246,4/15/17,2017-04-15 20:28:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772246,https://static.inaturalist.org/photos/7167118/medium.jpg,White  variant.,1,0,FALSE,"Contra Costa County, CA, USA",37.96825147,-121.8534207,196,,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Orobanchaceae,Castilleja,Castilleja exserta
5772422,4/15/17,2017-04-15 20:31:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772422,https://static.inaturalist.org/photos/7167204/medium.jpg,,1,0,FALSE,"Contra Costa County, CA, USA",37.97855271,-121.8537855,258,,,,Contra Costa,deltoid balsamroot,Balsamorhiza deltoidea,deltoid balsamroot,Plantae,70383,Asteraceae,Balsamorhiza,Balsamorhiza deltoidea
5772447,4/15/17,2017-04-15 20:31:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772447,https://static.inaturalist.org/photos/7167295/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.97924618,-121.8535495,209,,,,Contra Costa,Zigzag Larkspur,Delphinium patens,Zigzag Larkspur,Plantae,57237,Ranunculaceae,Delphinium,Delphinium patens
5772497,4/15/17,2017-04-15 20:57:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772497,https://static.inaturalist.org/photos/7167426/medium.jpg,,2,0,FALSE,"Contra Costa County, CA, USA",37.98105592,-121.8548584,96,,,,Contra Costa,Redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
5772595,4/15/17,2017-04-15 21:25:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772595,https://static.inaturalist.org/photos/7167582/medium.jpg,This may be a pink variant of Winter vetch.,1,0,FALSE,"Contra Costa County, CA, USA",37.95980981,-121.8617249,93,,,,Contra Costa,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
5772677,4/15/17,2017-04-15 18:52:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772677,https://static.inaturalist.org/photos/7167710/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95645994,-121.8656301,117,,,,Contra Costa,Rancher's fiddleneck,Amsinckia menziesii intermedia,Rancher's fiddleneck,Plantae,49141,Boraginaceae,Amsinckia,Amsinckia menziesii
5772798,4/15/17,2017-04-15 19:17:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/5772798,https://static.inaturalist.org/photos/7167909/medium.jpeg,,1,0,FALSE,"Contra Costa County, CA, USA",37.95544167,-121.8644583,,,,,Contra Costa,Interior Live Oak,Quercus wislizeni,interior live oak,Plantae,51089,Fagaceae,Quercus,Quercus wislizeni
